cell_suspension.biomaterial_core.biomaterial_id,cell_suspension.provenance.document_id,annotated_cell_identity.text,annotated_cell_identity.ontology,annotated_cell_identity.ontology_label
24088_8_29,0fa6a135-f828-4f5e-9bd7-dab9ec8a9bf9,decidual macrophage type 2,CL:0000235,macrophage
24087_4_125,67b8d78c-2bd8-4d78-999f-9bde40147bad,decidual macrophage type 1,CL:0000235,macrophage
24087_4_106,45d59357-407f-425c-bc75-becb1a6600cf,decidual macrophage type 1,CL:0000235,macrophage
24087_5_317,f0deff6b-5c88-4147-8793-68beb7dd196b,T cell,CL:0000084,T cell
24087_3_262,eb00d782-527b-48da-a510-af9402c286b7,NA,NA,NA
24087_4_170,4df79227-f914-4d2d-9a07-757d975dd5f4,T cell,CL:0000084,T cell
24087_7_162,0fabe377-6281-474c-b618-66eb4ef35d74,Hofbauer cell,CL:3000001,Hofbauer cell
23728_5_344,ac48b9ba-f1ad-4e4e-a13e-83c215e67578,NA,NA,NA
24087_8_195,664513e4-1bee-4939-a393-cfe2407c62d7,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
23728_6_168,88f331f5-d3c9-4b9d-a2fb-38646c6d97fe,NA,NA,NA
23728_7_380,d4d941aa-2b0c-4608-8b0b-3c442482ee4f,NA,NA,NA
24087_5_164,7e92ea3e-0b66-431e-984a-47af8ddd3688,T cell,CL:0000084,T cell
23728_5_123,3c0ef5fd-1a34-43c6-ae57-d13c1c886c09,decidual macrophage type 1,CL:0000235,macrophage
24087_8_154,48546143-352d-464e-bc7e-229ba52f664c,NA,NA,NA
24088_8_301,73be4b27-688d-4e9f-ac7c-323fd920a71a,NA,NA,NA
24087_3_321,369a3ec8-5a1a-4899-815f-d408f9b2e4e8,decidual stromal cell type 2,CL:2000002,decidual cell
23728_3_95,a24f88ce-a322-4bd1-8704-16d70a0da088,NA,NA,NA
24087_3_256,12931a8c-5e37-4d02-9466-16de0191bce2,decidual stromal cell type 1,CL:2000002,decidual cell
24087_7_216,10ed0127-fe3f-4b45-91a5-39702ebdefba,NA,NA,NA
24087_3_191,f02cbc54-ab78-4890-a583-8aa4c233ec0d,proliferating decidual natural killer cell,CL:0002343,decidual natural killer cell
23728_5_194,a668f2f7-e060-4175-abae-62104ef1d02c,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24088_7_187,99def913-6bc4-42f4-9253-4417925294a8,NA,NA,NA
24087_3_335,7dfab726-fdda-4b7e-8f93-dce271cf5445,conventional dendritic cell,CL:0000990,conventional dendritic cell
24087_8_175,80591e72-d13b-4f82-93fc-892837fd88a4,NA,NA,NA
23728_3_267,4b1b62a5-5ed6-4086-b099-247e2e3227b6,NA,NA,NA
24087_1_100,4e5277c9-30aa-4b11-9924-074aa58dfb31,decidual macrophage type 1,CL:0000235,macrophage
24087_5_155,fe1064c4-0328-4be2-a56b-f0d5d9516dfb,T cell,CL:0000084,T cell
24087_4_306,5d90d8cc-e26b-4c55-ada6-cd7de2b31e28,NA,NA,NA
23728_3_151,c7bcc18b-7908-42a2-86f7-886a4fc9f7f0,decidual macrophage type 2,CL:0000235,macrophage
24087_1_242,225e16e4-e601-42bc-a6fe-5c1327b6385a,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24087_2_303,b1407c10-92d4-46cd-aab9-67a4f919a15a,decidual perivascular cell type 1,CL:0008033,decidual perivascular cell
23728_6_316,82b7cd7d-2328-42de-aea8-eea096c55f7a,NA,NA,NA
23728_3_284,83aeeb4a-01df-4800-95a3-c100b8e2e291,NA,NA,NA
24088_4_313,0e6c7a57-6031-43c0-8e4b-862f03e223f0,decidual perivascular cell type 1,CL:0008033,decidual perivascular cell
24087_4_70,3e3ebc8f-b130-4aa8-9e37-2ee07bc455ab,T cell,CL:0000084,T cell
24087_4_237,9487a6d9-5fea-4b22-9364-d183dbe9e12e,NA,NA,NA
24087_8_231,3f1471ca-9cc0-4df6-9785-2668382ccf41,decidual stromal cell type 2,CL:2000002,decidual cell
24087_5_231,c25aa695-6dce-43c8-b220-a642e3aec742,NA,NA,NA
24087_1_188,3a0d226f-dc70-4dd2-824b-c62d84c76df3,T cell,CL:0000084,T cell
23728_7_352,4dc411a0-bee7-469d-b368-2af1849b88dd,decidual stromal cell type 1,CL:2000002,decidual cell
24088_4_362,f8d6d907-3247-46f9-b9f6-533c209e330b,decidual stromal cell type 1,CL:2000002,decidual cell
23728_8_236,2b677982-482b-4178-b640-883dd6773cc5,decidual stromal cell type 1,CL:2000002,decidual cell
23728_5_128,a0140add-49a9-47c9-82e7-42035242709d,decidual macrophage type 1,CL:0000235,macrophage
24087_1_21,77e8601c-1a82-48c4-83b3-5b9d03e249aa,NA,NA,NA
24087_7_54,7a79fc78-d681-498b-b2bf-05814a642b04,decidual macrophage type 2,CL:0000235,macrophage
24087_6_298,ec80edb9-f5f0-4129-8630-b054159a3469,syncytiotrophoblast cell,CL:0000525,syncytiotrophoblast cell
24087_3_315,8e2be674-87c9-4dcb-9d91-18a6d272235c,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24087_3_80,35ee114d-889b-48ae-9019-638c262a710d,decidual macrophage type 1,CL:0000235,macrophage
24087_2_366,ba2a6874-ddde-488a-bdaa-85862fb3522a,T cell,CL:0000084,T cell
24087_1_172,3daf8be0-9989-4aed-8dde-c6ac289aa84e,decidual macrophage type 1,CL:0000235,macrophage
23728_5_160,36a77d0c-65f4-487b-9a58-ddbf4c175238,T cell,CL:0000084,T cell
24087_1_286,1094e531-0fe5-4b3c-999d-9c06ff42eb4a,NA,NA,NA
24087_4_214,a9be533a-d890-4177-bbd3-912724e8dbeb,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
23728_5_25,28e3eb81-2dcc-4d02-bc6a-ed5adc4dae38,decidual macrophage type 1,CL:0000235,macrophage
24087_3_13,a4988f3e-6eae-452a-9583-c9e917baf8ee,T cell,CL:0000084,T cell
23728_3_143,862152fd-b652-41d0-a027-056d8341a705,NA,NA,NA
24087_8_215,8940429d-54b1-452e-a93d-1accced691ff,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
23728_6_108,877690c3-493d-41c1-b886-21212e4614a3,T cell,CL:0000084,T cell
23728_5_164,d0cd0a8f-bae6-448c-a2f8-11cd9185bb3c,T cell,CL:0000084,T cell
23728_4_179,e8902e3f-7a9e-41dd-9294-624baa8a4fda,T cell,CL:0000084,T cell
24088_8_296,6aab92d8-aa95-41c5-b66d-7d9520677f4c,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
23728_4_92,63ce5f21-2897-4af1-bdef-f177898f8319,NA,NA,NA
23728_3_168,b6407793-9a2b-425d-8005-98c0f3907ce6,decidual macrophage type 2,CL:0000235,macrophage
23728_7_84,f9fbeb0a-6e4f-484a-822f-fdace712d408,T cell,CL:0000084,T cell
24088_7_119,ad249b8d-93b7-4960-8e87-778a4d978ff5,decidual macrophage type 2,CL:0000235,macrophage
24087_5_206,2f5cc047-fe73-49fa-9061-834a6a7c95d8,NA,NA,NA
23728_8_277,70900a08-76a6-4a30-950a-a059e1431dbe,decidual stromal cell type 3,CL:2000002,decidual cell
24087_1_350,0ab1f02f-6abf-4c8e-9d99-5a4ff2efbc58,glandular epithelial cell type 2,CL:0000150,glandular epithelial cell
24088_4_296,2162d9bf-cee9-4985-8fdd-9b55a9fd1284,maternal endothelial cell,CL:0000115,endothelial cell
24087_6_59,b53b0301-bcf2-4cf3-963b-2399bce6bc6d,T cell,CL:0000084,T cell
24088_7_214,ad0a4968-9034-4de0-bfd3-982f17537fd2,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
24087_1_45,fd750529-43e1-42ef-808a-38b265360b7b,NA,NA,NA
24087_6_365,ed537cbb-c29c-4dcd-b14a-ac6ab8a51a93,T cell,CL:0000084,T cell
23728_7_136,10bea485-d4b8-4e18-be57-0a561790964b,T cell,CL:0000084,T cell
24087_5_200,012e4dd8-37fb-4850-96f5-65b710c59428,T cell,CL:0000084,T cell
24087_7_143,578ccd45-6cda-4071-8191-e13053c1afab,Hofbauer cell,CL:3000001,Hofbauer cell
23728_3_262,9e6ba35d-f4a9-4715-b089-29a17cebdede,NA,NA,NA
24087_1_312,70247781-4dee-42c5-b50b-cbde4fca59c3,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
23728_8_337,664385a2-8cf1-448b-89b0-b00fc94a44dc,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
23728_5_168,4761a0d4-a73a-4be1-ad87-7a23f9646263,NA,NA,NA
24087_1_113,23a3a902-7d8c-41cb-ac9e-62fd4f94b34f,villous cytotrophoblast cell,CL:2000060,placental villous trophoblast
23728_3_14,0538be41-1475-4c70-b5dd-7d0abe2b7e21,T cell,CL:0000084,T cell
24087_2_6,2194e861-9eca-4f20-bc4b-f30d438cdc80,decidual macrophage type 1,CL:0000235,macrophage
23728_8_242,aeb28009-f61b-44bd-a83c-58b30acdbbe5,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
23728_4_163,9655fb3d-84be-4a94-9cd2-614e6654e21e,T cell,CL:0000084,T cell
24087_7_171,861a5897-06af-476a-acf9-0ccbe677ebfa,decidual macrophage type 2,CL:0000235,macrophage
24087_7_161,e8268d25-03c3-43fe-89c3-cf05ed1a8e0d,T cell,CL:0000084,T cell
24087_1_19,1421ba94-289e-437b-85bb-d6d5e7266b1e,T cell,CL:0000084,T cell
23728_6_8,26d646fa-7c29-48f2-8efb-82f7f7b6b135,Hofbauer cell,CL:3000001,Hofbauer cell
23728_6_105,20ab1f81-13a6-44e3-8491-3bce7d325b5c,decidual macrophage type 1,CL:0000235,macrophage
23728_4_55,795c5b79-c0db-42c8-bcac-ab346bca90b3,decidual macrophage type 1,CL:0000235,macrophage
24087_3_237,120daded-1b6e-4c9c-b76f-4036c06af9c0,NA,NA,NA
24087_4_96,9a47b156-1770-4ea2-8d62-58e26bddcef5,decidual macrophage type 1,CL:0000235,macrophage
24087_8_242,5848a4a7-0111-45b2-bbb4-a3bcd7871363,NA,NA,NA
24088_4_360,c534a38b-3c03-476f-bce8-fef6e7aba786,decidual stromal cell type 1,CL:2000002,decidual cell
23728_3_145,5812efd5-9bbc-4fae-a5e8-e33a53ee6086,NA,NA,NA
24087_2_3,d5d89585-abf3-45ad-bd30-e5918b8b848c,decidual macrophage type 1,CL:0000235,macrophage
23728_5_298,063d7416-d759-4cc6-9d28-25f4f4307ef0,NA,NA,NA
24087_2_271,05a8ebde-2057-49dc-ad9c-a8bf1acd82f9,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
23728_5_138,251a69b2-6df7-4b18-a782-73abf845dd6a,T cell,CL:0000084,T cell
24087_1_121,f3127779-8b8c-4fa7-9af6-9fe0aeacd49e,decidual macrophage type 1,CL:0000235,macrophage
23728_7_32,4ca9c1cc-b23a-4508-8064-9b3aa00117fe,decidual macrophage type 1,CL:0000235,macrophage
23728_4_292,3e6df62a-75d2-4b76-bd53-65dd3bfda417,innate lymphoid cell,CL:0001065,innate lymphoid cell
24088_7_257,64369a53-3f72-4e20-a0cc-aa953badde75,NA,NA,NA
24087_6_202,013c12cb-c0f7-47cf-9af1-8dcc6595bf5c,NA,NA,NA
23728_8_184,319b0084-eba5-4d8b-9215-38fe36b2d3ad,NA,NA,NA
24087_2_334,eca04476-2323-4c2b-80ac-d4b540b68843,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_8_319,bb0d957c-e820-458e-a8c8-5721c10908b9,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
23728_4_88,a6a2a237-9c0d-454b-adec-348ec84543e5,NA,NA,NA
23728_7_272,d937e7dd-1f49-49ec-9acf-54b9c217b485,NA,NA,NA
24087_6_206,17993b91-b8bb-4a5f-885e-590cb32096e3,placental extravillous trophoblast cell,CL:0008036,extravillous trophoblast cell
24087_2_152,565b667f-214f-40c2-8fc9-6f3f2e68eaab,decidual macrophage type 2,CL:0000235,macrophage
24088_8_70,fc571959-0f09-4745-92e3-bab0fe174020,T cell,CL:0000084,T cell
24087_6_2,edfa5433-247e-465c-b7bc-6ba247dfbafe,villous cytotrophoblast cell,CL:2000060,placental villous trophoblast
24087_4_183,606a2fa2-53e7-4659-8655-772bc44fb4f3,T cell,CL:0000084,T cell
24088_8_185,3ee1d57f-cdb5-4a3f-84db-987d96f57aa6,NA,NA,NA
24088_8_177,9377a73c-8c24-4e9e-9c0c-d0cb52c30869,NA,NA,NA
24087_2_65,a257f7bc-f32a-4241-8873-4eca978696be,T cell,CL:0000084,T cell
24088_8_218,bc26662c-66fc-4fc7-909e-a556cfaa4ac4,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24087_3_2,916cdca6-d040-4f5e-9cc8-8a09763e2585,decidual macrophage type 1,CL:0000235,macrophage
23728_8_238,328f8380-9e2a-4799-add3-406089891536,NA,NA,NA
23728_5_41,05c1eb8e-c9e5-4686-a8a8-0fa90ae9f79f,T cell,CL:0000084,T cell
24087_5_163,18e3c02f-4d25-4dd7-9624-603b21ad0fd6,T cell,CL:0000084,T cell
24087_2_158,2650c1a7-d3ff-4df6-bad0-7aa2ab376b95,T cell,CL:0000084,T cell
24087_4_5,35a3f41e-6619-4ab4-bdad-d418be06a9d2,decidual macrophage type 1,CL:0000235,macrophage
24088_4_265,86de3f79-c807-447c-9751-c9a42dfe7545,decidual stromal cell type 1,CL:2000002,decidual cell
24087_5_159,7dce56cf-3062-483d-a5fa-4ea0b4bc57fd,T cell,CL:0000084,T cell
24088_7_357,2ed7432c-5a27-467f-878c-5cec4d2a5f8c,NA,NA,NA
23728_7_8,0183da12-9ae7-495c-ae3e-b27f8792fe40,decidual macrophage type 1,CL:0000235,macrophage
24088_8_57,ffb53c5d-57cf-481e-96a5-4611169eb7d6,decidual macrophage type 2,CL:0000235,macrophage
24088_7_105,5bbeb203-e1c1-4cb8-937e-279c71739cd6,decidual macrophage type 2,CL:0000235,macrophage
23728_5_349,93a697f9-a653-47bb-ae50-897770eb00fd,NA,NA,NA
24087_2_337,da6a311a-e16d-4e6d-a56f-3714ba625fd9,NA,NA,NA
24088_8_61,38a3ebdd-603a-4168-ae18-ae5582d454dd,T cell,CL:0000084,T cell
23728_7_79,5f134c78-3c9f-4ebd-a363-f1d02cad2b03,decidual macrophage type 1,CL:0000235,macrophage
24087_1_198,f5be8b9a-69e0-4659-8bb6-3e69e292b682,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
24087_5_102,8fc66491-e11d-4317-9f8f-4f24b222c34a,NA,NA,NA
24087_4_248,519fc0b9-7882-4cf9-a49a-76786a284b97,NA,NA,NA
24087_4_121,532b28cd-de1d-4597-bdf5-16126cdf0b73,decidual macrophage type 1,CL:0000235,macrophage
24087_7_125,d07ab1e7-e175-4bd6-81b5-9ec20b885c4a,decidual macrophage type 2,CL:0000235,macrophage
24087_2_40,24bb0007-07b9-4c5d-aabe-30551c6c3d6d,T cell,CL:0000084,T cell
24087_1_134,1a143ada-929b-4fb3-b191-029b95826916,T cell,CL:0000084,T cell
23728_8_365,f2774643-f3da-415f-9809-cc739cda8920,NA,NA,NA
24087_5_284,a8c4a6ff-c066-4415-a336-010948c9d1e2,NA,NA,NA
24087_5_255,06d5edd9-c726-4050-b129-071e2c840042,NA,NA,NA
24087_1_365,5e0d9173-7d74-4406-9f8e-cfc322be2287,NA,NA,NA
24087_5_266,2b03f7eb-ce25-431d-9088-d66b56f6300d,NA,NA,NA
24087_1_143,78dd32d0-039d-47bd-ad3a-68aecdcb6948,decidual macrophage type 1,CL:0000235,macrophage
23728_6_211,66de770f-16d1-4713-9bed-78e6ca8e4872,NA,NA,NA
23728_4_158,510b6e23-880e-41d1-9f24-1935fdbf77f3,NA,NA,NA
24087_4_155,98b04394-7ac0-46e4-b112-7b3a91b7c1fc,T cell,CL:0000084,T cell
24087_2_81,f89e18d4-df1a-4726-a0fc-21a936c8e922,decidual macrophage type 1,CL:0000235,macrophage
24088_4_251,28fd4687-140b-4418-9ecc-3d6165cb3b08,NA,NA,NA
24087_8_144,79f26f1d-06a3-49ec-901d-9a37f37b3327,NA,NA,NA
24088_8_5,5fd157f0-4204-4c3c-ae5a-5a662986f417,NA,NA,NA
24087_6_376,e4ff0dc3-6886-4949-bbf3-bb0817bcf76b,NA,NA,NA
23728_4_253,dc5309de-c1b6-4a63-b342-3c214631316a,NA,NA,NA
24087_4_91,0fe0b6b7-d6e9-4e8c-98a1-8e9be4cec015,T cell,CL:0000084,T cell
24087_6_235,cf8956f7-2eae-44e0-a327-b91ad29b4edc,NA,NA,NA
23728_8_203,e4343422-3e0d-4557-a751-348f443caca4,NA,NA,NA
24088_4_277,5cb286b0-6733-4995-b711-c055140c022c,decidual perivascular cell type 2,CL:0008033,decidual perivascular cell
24087_3_343,3572d7e2-028e-453b-98fe-e0ffbb4d4a04,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
23728_7_74,7f3d7ed6-55c7-4d5c-b4d2-74167986c2d9,decidual macrophage type 1,CL:0000235,macrophage
23728_8_22,15edfa97-3d07-4bf8-8734-c64e1ea07ebc,T cell,CL:0000084,T cell
23728_7_27,df4ad5d5-771b-45df-8456-0c394a68bcb7,decidual macrophage type 1,CL:0000235,macrophage
23728_3_71,c63faa9e-ac65-423a-a1de-b17ac4aa4784,decidual macrophage type 1,CL:0000235,macrophage
24087_2_220,792ddff2-d7cd-46a0-8d55-d941da7c2d41,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24087_1_137,21cc3bbf-2423-49b1-9ddd-7164600da768,T cell,CL:0000084,T cell
24087_5_316,06e8a30d-7fb9-499c-8b04-3e5c12a1cfcd,T cell,CL:0000084,T cell
24087_1_145,a834ee9c-f3c8-4876-8dc6-46b28b116ae9,decidual macrophage type 2,CL:0000235,macrophage
24087_7_163,673efd07-dcb1-4024-b6f8-d52db2be1628,T cell,CL:0000084,T cell
24087_4_77,fa9587fa-c5a0-48ae-9292-b8f45d23542b,decidual macrophage type 2,CL:0000235,macrophage
24088_8_224,a9c13c34-57b4-45e2-b804-9a928d5ac247,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
23728_4_64,f8f529f1-eb02-4c88-a106-e801306adb61,T cell,CL:0000084,T cell
24087_6_93,2b7b6299-5adb-4de7-9d20-aaf306d7b67d,T cell,CL:0000084,T cell
24087_3_148,dac599c8-d6d9-4fcc-9995-e7207c8d4b7a,villous cytotrophoblast cell,CL:2000060,placental villous trophoblast
23728_8_110,cf06af18-f838-4465-81c7-d5c6032f8328,T cell,CL:0000084,T cell
23728_3_255,f1271144-5a01-46ab-8623-a33262ee6d2b,decidual stromal cell type 2,CL:2000002,decidual cell
23728_5_256,cc4c8e34-3e30-41ae-ba47-7502e8ff7979,NA,NA,NA
24087_6_6,bfade09c-1f7c-4077-97f4-959e8ec613fe,decidual macrophage type 2,CL:0000235,macrophage
24087_3_139,c353bb1a-2ecd-4e00-843e-f96a7d96434a,T cell,CL:0000084,T cell
23728_3_378,963b1029-c071-4930-8c34-72b795fd9c8c,NA,NA,NA
24087_6_65,9b9bb042-4078-4419-9b46-d3a7c07d2e8d,T cell,CL:0000084,T cell
24088_4_264,b888ef7f-d1a7-47a4-9831-cdbb26f8a45a,NA,NA,NA
24087_1_150,d25c8677-1332-44c2-a86c-adf1eb19c788,decidual macrophage type 1,CL:0000235,macrophage
23728_6_224,34430c00-ea85-4575-8741-1b1402ec8721,NA,NA,NA
23728_8_309,0eb3bd57-af0d-497d-b89a-ed2010d43609,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
23728_8_183,7c90dc50-83e4-40aa-b35b-65869e8546fb,NA,NA,NA
24087_3_177,5cf74bdc-cd0b-467c-b0a1-de50f28b1a26,decidual macrophage type 2,CL:0000235,macrophage
24088_4_302,8c4f6de0-57d2-41bc-bbc1-f6fb95960e05,lymphatic endothelial cell,CL:0000115,endothelial cell
23728_6_279,d7709e63-b313-43f1-b27b-8d2726defb83,NA,NA,NA
24088_7_26,9226ba15-c2e5-40e3-a548-7c50fb323426,Hofbauer cell,CL:3000001,Hofbauer cell
24088_7_205,0e2ad388-ea5f-48e3-a34c-47f5537b88db,NA,NA,NA
24088_8_120,2796adf7-1e46-4071-bde8-90bbb831061c,NA,NA,NA
23728_6_83,b0730018-f384-4e6e-b3d5-7f707e7b0bad,T cell,CL:0000084,T cell
23728_8_269,6dabc5f5-c04d-4ffa-8b3b-52e4fbdc296d,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24087_7_257,bb5e8f5a-5eca-442b-9188-a5819e827a6a,NA,NA,NA
24088_7_278,137966d5-9fbd-4917-9e20-d65e91592012,NA,NA,NA
23728_5_203,47e9bdd9-7fdd-454a-b958-c3c47b1cc51f,NA,NA,NA
23728_5_206,32dea07a-eabe-44db-b73c-7c2c3e138e83,NA,NA,NA
24087_8_170,9007e9a0-d6ac-4afc-a2ad-54f2379b552f,NA,NA,NA
24087_1_104,0bd13ea0-db53-478c-836f-55ac9602e237,decidual macrophage type 1,CL:0000235,macrophage
24087_4_252,a2599fb4-a30f-4fee-8e66-9e0e31bb6a22,decidual perivascular cell type 1,CL:0008033,decidual perivascular cell
24087_3_119,f9d65bfd-96e6-41c1-a649-a75ca6e2407b,decidual macrophage type 1,CL:0000235,macrophage
23728_4_217,61e0ad2b-2491-4849-b075-0a58f2e5e8c9,villous cytotrophoblast cell,CL:2000060,placental villous trophoblast
24087_2_57,2fcdad75-492e-467b-800e-0f0b88a22e39,decidual macrophage type 1,CL:0000235,macrophage
24087_5_351,982e8075-f189-45bf-b8f5-24fa6cd7a1bb,placental extravillous trophoblast cell,CL:0008036,extravillous trophoblast cell
23728_6_164,ca1dd671-142d-47fb-a25b-4da67f5da722,T cell,CL:0000084,T cell
24087_4_67,5cc97d48-94bb-465c-83da-f9405ea964ab,T cell,CL:0000084,T cell
24087_1_46,24e4a47f-2248-4f10-8817-8db4cb41f3fe,T cell,CL:0000084,T cell
23728_6_244,b0000a1f-a8db-4a39-8da9-4e1f6f81fa29,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
23728_6_291,73578043-f8d8-4ebf-b654-d06c65e5c181,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
23728_6_265,ef306d10-221f-45fe-b314-38af757455ff,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
23728_7_308,1783f286-ded7-4043-93ba-0034e9f214cc,NA,NA,NA
23728_5_118,f63d4800-103b-436f-8469-d72a2d765b06,NA,NA,NA
24087_4_72,131cb871-a19a-4b2d-98b9-a0bb8c19b9f7,decidual macrophage type 1,CL:0000235,macrophage
24087_8_156,a2acf674-211f-4071-a9b5-95a9902dd224,T cell,CL:0000084,T cell
23728_6_252,6acc0c95-ec36-4908-bad6-3473f6a17d80,NA,NA,NA
24087_7_263,57446ad0-a0e1-4f26-add0-1567571da47b,NA,NA,NA
23728_5_322,eb2ee67f-c429-474a-818a-0d5e969b6906,NA,NA,NA
23728_3_301,fdcba87c-eef3-4d0d-8b0b-1ca4f2ae6e9f,decidual stromal cell type 1,CL:2000002,decidual cell
24087_3_8,1f176b46-6ca8-4210-82f8-0323c9f781af,decidual macrophage type 1,CL:0000235,macrophage
24087_3_216,d5a53a5d-782d-4464-8463-ebe55175dc80,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
23728_7_135,cddc6eda-6647-4e41-9ba6-35e11f31fc40,T cell,CL:0000084,T cell
24087_4_303,1f71dbcf-9702-4686-917f-cdf1ac66e236,decidual stromal cell type 3,CL:2000002,decidual cell
24087_8_40,7c8c9c0d-5443-4c31-8103-4416796d69fe,villous cytotrophoblast cell,CL:2000060,placental villous trophoblast
23728_3_159,0d0a71b1-d6dd-4da8-8dbf-ad4f61b7d87d,T cell,CL:0000084,T cell
23728_3_41,7b08fbe0-b055-477b-988d-a4d101471ec7,T cell,CL:0000084,T cell
24087_3_107,55e26075-95f4-4b3a-bbe5-3ecad07e8b9e,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24088_4_286,af83aac4-d554-4d25-b05f-31320da6a6c3,NA,NA,NA
24088_7_120,b1f681bb-6b7b-4cf2-9011-abf171f14eb3,decidual macrophage type 2,CL:0000235,macrophage
24087_7_194,ea91528a-3a1f-4e6b-8b03-508439d79e67,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24087_7_136,13e723d3-2d79-4489-bdd3-e6fea5b9dadd,T cell,CL:0000084,T cell
24087_1_68,c5f57987-4a10-490d-a1bf-e8c26a6e6546,T cell,CL:0000084,T cell
24087_1_265,e829ee26-9abb-42ac-ba17-682bf87a0046,NA,NA,NA
23728_5_357,c4283842-a724-44cf-8355-4385a23a8840,NA,NA,NA
23728_5_338,f3f2a453-cf12-4e7d-a541-8bb32c864727,NA,NA,NA
24088_8_324,3b220b80-2e0a-4695-9b6e-c22801adcbcc,NA,NA,NA
24087_3_201,7fd69656-f857-4544-818d-1ce53952e0dd,decidual natural killer cell type 1,CL:0002343,decidual natural killer cell
24087_7_357,24e1342c-b085-4376-81d2-6a86dc5e8477,NA,NA,NA
23728_5_36,d4f6343e-b617-487d-b337-38b0cc052e8a,T cell,CL:0000084,T cell
24088_4_213,002cebe8-3c4f-42bb-9df6-9bb6a2d95e8e,decidual stromal cell type 2,CL:2000002,decidual cell
23728_8_301,0ec92cb1-a8dd-4886-b578-555bdf197cde,NA,NA,NA
24087_6_307,08057af2-8506-459a-b511-ec141420ce9a,NA,NA,NA
24087_7_42,d110cfeb-5925-475e-9cd7-36208a8f2d67,T cell,CL:0000084,T cell
24087_3_229,1a9513df-3918-4b4c-8a61-f6102f5fe0b4,decidual stromal cell type 2,CL:2000002,decidual cell
24088_7_13,89de33df-11e7-4948-8aa3-96cc988ac7dc,T cell,CL:0000084,T cell
24087_1_260,3e5b56bb-8883-41dc-82ef-1a4f896451bb,glandular epithelial cell type 1,CL:0000150,glandular epithelial cell
24087_8_219,e5470018-01f4-44bb-b0c3-1d1ffb88722d,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
23728_6_315,92da53b4-a90b-41c5-9b86-1aa1f7b285eb,NA,NA,NA
23728_7_363,dbe30c30-10af-4e0f-bd2b-53a48f61a09f,NA,NA,NA
24087_5_182,13f241c6-a60c-416f-9edf-3ebaf592e901,T cell,CL:0000084,T cell
24087_1_366,85e52f75-2946-42dc-9d77-6823386c2405,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
23728_7_239,c5ce45ca-3612-495b-9de0-44a80e8bae2a,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24088_7_251,a146536d-f609-49fc-bad8-9e5a7519eee0,NA,NA,NA
23728_8_175,33ea9956-d9b5-4044-8b96-4abdaac478f7,NA,NA,NA
24088_7_346,736fce3f-a740-41a4-bad4-e2acd2d4a78d,placental extravillous trophoblast cell,CL:0008036,extravillous trophoblast cell
23728_5_149,ca3f65ff-8803-4855-9e81-abb18b5639ad,NA,NA,NA
23728_5_117,e873e002-eb77-4902-9be9-602d312a0903,T cell,CL:0000084,T cell
23728_5_79,578f9448-3c96-4529-acc8-d97b7a0b1a40,villous cytotrophoblast cell,CL:2000060,placental villous trophoblast
24088_4_290,a723f5fe-d830-4b55-bae3-14827551abd6,NA,NA,NA
23728_5_255,f3718bcc-8c29-44df-b0e8-8d3f44b73cc7,NA,NA,NA
24087_7_106,c002dbbe-bc9c-4177-917d-3fd06b531b85,decidual macrophage type 1,CL:0000235,macrophage
23728_7_198,6070b735-741b-4ac1-b5c5-510232a9a6b6,decidual natural killer cell type 2,CL:0002343,decidual natural killer cell
24087_1_105,17ccdfcf-4f3d-4633-892b-784e46c0c2b2,decidual macrophage type 1,CL:0000235,macrophage
