cell_suspension.biomaterial_core.biomaterial_id,inferred_cell_type,organism_part,cell_suspension.provenance.document_id
23728_6_206,NA,decidua,d275c72c-8ca7-45a2-8bd8-6e3a0f683cd9
24087_3_136,T cell,decidua,f3f80396-5a5a-4c41-b734-1cd8eebfc525
23728_5_103,decidual macrophage (dM2),decidua,dcc561c7-2e67-4424-8739-99d2058daf02
24087_8_95,decidual macrophage (dM2),decidua,2af4ffda-28fe-4b08-a753-37f5ca288878
24088_8_50,decidual macrophage (dM1),decidua,e478cbb0-932b-41a1-ad86-d4b5c2fac1c5
24088_4_379,maternal endothelial cell (Endo m),decidua,b4a119be-265e-4eb5-9adf-47da9a392e72
23728_7_16,T cell,decidua,0c2d9aad-5e28-4716-b8cc-ceccee7487f1
24088_7_69,T cell,decidua,bfbfa3e1-d8b3-407b-a9f9-13e512ac472d
24087_6_247,NA,decidua,4641bc30-1c1f-4542-835d-b7527f87a0f7
24088_4_345,decidual perivascular cell (dP1),decidua,6918c5ef-a300-47aa-930b-369ea640bc93
23728_8_314,decidual natural killer cell (dNK1),decidua,362e1a5f-d1e5-4e45-b358-6358cb5b511c
23728_6_288,NA,decidua,0f9a3643-e389-442d-a83f-97c13e996d74
24087_7_159,T cell,decidua,ec580363-601c-443d-8aa5-01f3b9b0a59d
23728_4_162,T cell,decidua,80c72163-2a6e-450a-869a-a4927ec867fa
23728_8_250,NA,decidua,907e17d8-e5f4-4a9a-b32a-26c060bdf16e
24087_4_159,T cell,decidua,62b6ad38-2cbd-45e8-9ab6-8d68c2bf1c42
24087_3_269,decidual natural killer cell (dNK2),decidua,1a257df0-1490-45cf-8fdb-75ef91e6fa10
23728_3_358,NA,decidua,1ac22903-e2a2-4def-b9ee-f2aa913b4976
24087_2_229,decidual stromal cell (dS1),decidua,ed7f63ba-3dd8-4b34-8d54-a2d6d116a850
23728_3_353,NA,decidua,e16e332c-b83f-4bdf-9bdc-8f3451ad4306
23728_4_51,decidual macrophage (dM1),decidua,0c093da3-15a9-4042-a13f-fcf2625eacb9
24087_7_122,decidual macrophage (dM2),decidua,0d748474-bd6b-4999-acde-bb100ec37841
24087_3_230,decidual stromal cell (dS2),decidua,8f2681bc-4d2e-457c-bca9-c0e55feb9a38
24087_6_61,T cell,decidua,13718740-d9c4-4c23-924c-8a3bd427d537
24087_6_306,NA,decidua,58c7514e-6be7-4e29-97ca-2e63e9a45913
24087_8_185,NA,decidua,5499cedd-4578-4341-823a-5831f6081c5f
24087_6_264,NA,decidua,cbb8cdc8-495f-4d11-b7ea-e4f3bc17bc66
24087_2_117,T cell,decidua,876e04af-bd2f-4344-95bf-ec82082d8022
24087_3_154,decidual macrophage (dM1),decidua,2e0efc94-0128-4cbd-9f27-a3567bf5dce9
23728_7_238,decidual natural killer cell (dNK2),decidua,230afe5c-bfdf-42c5-a3c8-f8437879ea0b
24087_3_169,decidual macrophage (dM1),decidua,1d805158-5b14-47c2-b113-895bde25c0f8
23728_8_3,decidual macrophage (dM1),decidua,3ade3334-e0e5-4a5d-89e5-39a7c39df2ae
23728_4_268,decidual natural killer cell (dNK2),decidua,60dcb5e1-7404-487c-8c74-a984652e2533
24088_7_374,NA,decidua,a8e79918-3b39-4a20-a472-c4bc0e2e85f6
24087_3_64,villous cytotrophoblast (VCT),decidua,24f983ee-97e9-4640-88ee-3f84fde4c65e
24087_5_220,decidual natural killer cell (dNK2),decidua,ec4aaa31-1a04-405e-b729-1474ee1a3934
23728_5_10,decidual macrophage (dM1),decidua,df4f2e08-ed89-4662-bad5-789b2151cee6
24087_7_280,NA,decidua,a16bc395-67ec-4643-8826-2cd3e03facf8
24087_5_212,NA,decidua,b7b6557d-546c-4256-b08c-925cb5347be9
24087_8_324,NA,decidua,ceb044cb-268a-48ee-b26a-359af4e4e60a
24087_4_337,T cell,decidua,9b376d5a-90d9-4d33-ae9d-ce0889e8b345
23728_5_22,NA,decidua,d09e76aa-2fbe-4044-9199-3c76c934baa4
24087_8_120,decidual macrophage (dM1),decidua,31c0ff0f-30dc-46ab-841d-85ab4b65fb35
24088_8_1,decidual macrophage (dM2),decidua,a8032e19-ed9b-4c97-b972-6bb8e3f3b262
24087_6_110,T cell,decidua,7b095d15-7f3d-4fbe-b455-10d655a44ac3
24088_7_226,NA,decidua,5c946a3a-bd35-4305-a7e6-58f42e3aeabb
24087_1_311,NA,decidua,ae9b3e54-301f-4151-b709-0ae98b766435
24087_5_347,placental extravillous trophoblast cell (EVT),decidua,62c492bb-d20c-46cd-b676-77be020bd0c3
24087_4_149,decidual macrophage (dM1),decidua,593488c9-a93f-48a8-880a-477e33ad1e95
24088_8_151,NA,decidua,6dd07239-0036-426d-841d-d16d3948c157
24088_8_353,placental extravillous trophoblast cell (EVT),decidua,87cb38a1-fa78-4c64-97df-c0bfc357aad9
23728_7_244,NA,decidua,641c50d6-ab2a-437c-86f3-38c885c1a678
24087_2_95,decidual macrophage (dM1),decidua,e39f2955-8d32-4628-ae39-00a621309031
23728_5_355,NA,decidua,25f80d07-bad9-4999-9539-541db2e70572
24087_1_252,NA,decidua,7b8376d2-07d8-44a3-8c67-b5c25d573300
23728_7_353,NA,decidua,6a6321ad-20ec-459a-b620-80638ecdb274
24088_7_64,T cell,decidua,2b7175f9-ae39-42cb-862d-97760426ec41
24087_3_123,decidual macrophage (dM1),decidua,f0338afc-02d5-43b4-be3c-b7d759399e94
24088_8_326,NA,decidua,77f89472-5f6b-4df0-950d-e417abbe421f
23728_8_317,NA,decidua,201edd39-eb56-4d7f-9acf-1ae4ef02242e
24087_5_294,NA,decidua,a5d75214-4e64-4bde-a062-dd25e5dcf3e7
24087_6_259,decidual stromal cell (dS1),decidua,f3b8ed09-791a-4e21-9c76-cc454d99dcd8
23728_4_368,NA,decidua,f97e5d33-b972-4003-a3e9-3eacc458da3d
24087_7_294,T cell,decidua,2131bd9d-9339-494e-abd2-81cc44dd2e71
24087_6_72,Hofbauer cell (HB),decidua,8fa8263c-bd91-4891-84b7-622b75504bb8
24087_3_364,conventional dendritic cell (DC1),decidua,6bb4b34a-47d6-48f1-849a-fdb1eb8e4578
24087_8_246,decidual natural killer cell (dNK3),decidua,652ff01c-efde-499b-a683-9b42c01e9837
24088_7_368,NA,decidua,ea664e95-471e-4211-8e9c-f6f3ccf68980
23728_5_233,granulocyte,decidua,29fc68af-e3b8-4309-9ec6-e5c2fddd3c64
24087_2_71,decidual macrophage (dM1),decidua,f38a5897-a3f7-4aea-95a8-22959331ea15
24087_2_214,NA,decidua,b9d84f77-3836-42a8-b5b7-deeee5b319a3
23728_8_373,NA,decidua,88b39379-6ef2-4b45-bdf0-7953e0cb0ba2
24087_2_240,decidual natural killer cell (dNK1),decidua,12368a1f-1628-4409-9b4c-8ecd79cf28cb
23728_6_38,T cell,decidua,24d62cb5-919a-4969-b791-4feb5510ed29
23728_5_31,decidual macrophage (dM2),decidua,622f0ad0-93b1-4db9-920d-23fbea1819a2
24087_1_36,T cell,decidua,5f616577-4d60-49ed-85d9-2a18e2bfe93b
23728_7_184,NA,decidua,9a06e27f-14fa-43fa-ac44-3e7a6bfef5f4
23728_3_361,NA,decidua,d95e3e3e-649b-4898-94df-04e6bf9e9cfb
24087_6_198,decidual natural killer cell (dNK3),decidua,21573ab3-f56d-4c64-b5f7-cff40ec5af7b
23728_3_236,decidual stromal cell (dS1),decidua,86080636-85ef-483a-9e12-e0d8e37de956
24087_5_232,NA,decidua,6e8d2b88-d0b9-4961-b8e3-465b5c10741f
23728_3_200,decidual natural killer cell (dNK1),decidua,760999ce-0eee-460b-a092-395ab262464e
24088_8_323,NA,decidua,2bfc5ddf-c092-4ded-b3c0-66e7d474a412
24087_4_354,decidual stromal cell (dS1),decidua,c3686dcf-80c4-4b1e-a748-f74acc834ac4
24087_8_47,Hofbauer cell (HB),decidua,a1b183ae-fe23-4427-87ac-40fd94998db4
24088_8_251,NA,decidua,31f925b1-2beb-4b61-98f6-c61ab7fcd034
24087_2_179,T cell,decidua,7987723b-ee86-46cf-ac8d-102e7b364d5e
24087_6_31,decidual macrophage (dM1),decidua,2c6591d8-94d8-4eca-8aae-c34cad3e0af2
23728_6_69,T cell,decidua,a3fda30a-796e-4778-adb0-f1c348e5a54a
23728_8_33,villous cytotrophoblast (VCT),decidua,cc77bd11-eb8f-4095-a1f0-d1efaaab53d7
24087_5_283,NA,decidua,35504119-5d09-4551-82a7-f5cec29e9248
23728_3_174,decidual macrophage (dM2),decidua,fde17d1e-ba77-40e7-acdb-204c9e18f611
24087_2_199,decidual natural killer cell (dNK1),decidua,b2ab4804-3195-4446-904e-b5cdf3817aa8
24088_7_60,T cell,decidua,f7e95799-3486-4eb1-a1bb-6080b5112941
23728_5_105,decidual macrophage (dM1),decidua,aeac3480-3ff4-40c6-9e3c-6470c85665f5
24087_3_19,T cell,decidua,51a726bf-cd9c-4d24-8c81-8b3b47fea40b
23728_6_281,NA,decidua,ba37b634-be3a-4e00-abef-240f567b6a02
24087_5_181,T cell,decidua,f555d0ca-6e61-4c9f-be1f-f962c059c4b4
23728_3_62,T cell,decidua,43b084e2-3172-4927-bbde-1db07d161d47
24087_1_327,decidual stromal cell (dS3),decidua,236f0267-1a2e-4cfe-9e9c-8c4576ea8c16
24087_6_242,NA,decidua,f35e477f-34c3-423c-8968-403f4ac675d6
24087_8_191,decidual natural killer cell (dNK1),decidua,04cc002c-dce6-4e18-b88e-9b93cb51de1c
24087_2_4,decidual macrophage (dM1),decidua,b5453d83-c986-4533-904d-3874b5907656
23728_7_177,NA,decidua,e4f904b6-f535-43e6-9637-dcc83cfe07ac
23728_7_271,proliferating decidual natural killer cell (dNK p),decidua,6ea1c53b-244b-48f3-a270-2e92535a7061
23728_3_39,T cell,decidua,f8b1f757-a7c1-4a7c-a0a2-63f47d4c327e
24087_6_341,NA,decidua,93877d3f-0b2b-4ec8-936b-c3a542868597
24087_3_252,decidual stromal cell (dS3),decidua,85e56c85-58d0-48d6-ac2a-356d3c58b4f3
24087_3_50,decidual macrophage (dM1),decidua,da86b4cf-7dcd-43f3-afe2-7da121c013a8
24088_8_14,T cell,decidua,9a917743-50c5-42de-a032-94ad0b33ec9d
23728_6_103,decidual macrophage (dM1),decidua,ce92e7d0-e9f2-4512-9d62-a2714e7e8d16
24087_6_355,placental extravillous trophoblast cell (EVT),decidua,c815ab05-dfe5-4179-9705-05be86e4ceb4
23728_6_330,decidual stromal cell (dS1),decidua,930c7d82-10f5-4c98-b2ff-a2d6cd125176
23728_3_193,decidual natural killer cell (dNK1),decidua,7e74684c-d7e4-4ae5-a854-3160e390c293
23728_6_334,innate lymphoid cell (ILC3),decidua,177468fc-48e3-47d5-a137-1b42b209ea2c
24087_2_110,T cell,decidua,d22d2498-7679-4dce-be65-566b26588ec8
24088_7_198,decidual natural killer cell (dNK3),decidua,794749fa-d06e-4b07-a8d3-5989c2faf5fe
24087_2_204,decidual stromal cell (dS2),decidua,567b5b9e-3ed8-4216-8396-86a6781cd028
24087_6_361,T cell,decidua,7b37ef67-f9b7-4da5-9854-f2bee03c7a01
23728_3_82,decidual macrophage (dM1),decidua,be565544-cd72-4359-885c-f1635f36c580
24087_1_22,NA,decidua,cc74698b-3730-4501-aa8c-5660b7bbe535
23728_6_321,decidual macrophage (dM1),decidua,0dfc7c28-3566-409b-a1e6-36387e434115
23728_5_246,decidual natural killer cell (dNK1),decidua,ca5ffe6d-f7ea-4697-b2bc-40a083bbd8be
24088_8_197,decidual natural killer cell (dNK1),decidua,a76438d8-dce3-4cce-8ffb-6d9fcbbed251
23728_7_365,NA,decidua,172ad713-be1c-420a-a40c-6312637a1f97
23728_6_170,decidual macrophage (dM2),decidua,16658b79-87dc-42a5-926b-37d0d1c5c050
24087_1_300,decidual stromal cell (dS1),decidua,e47c12fb-7c98-41fe-aca6-794a2acbec57
24087_4_373,glandular epithelial cell (Epi2),decidua,414cc637-fd73-437c-861d-810cd35e6437
24087_4_228,NA,decidua,5af7a405-51d5-45e3-9c1b-2b9893796095
24088_7_250,NA,decidua,410fba6d-d70a-4068-9c73-61940283a69f
24087_7_366,NA,decidua,91de4544-af96-4043-b4d2-ee8211009ba5
24087_2_258,decidual stromal cell (dS2),decidua,e5df4175-cc9f-4cf6-a0e5-cf0acdad19e1
24087_7_271,decidual natural killer cell (dNK1),decidua,1a24a541-b585-47b8-819f-06e0b034831f
23728_4_98,decidual macrophage (dM1),decidua,4f71fc78-d252-4d1f-920a-bbc0afed2dc6
24087_4_140,T cell,decidua,44a3d485-d4a7-4284-a949-931d31a645dc
24087_1_44,T cell,decidua,08eee29d-3f13-446d-b6e9-0be647dd1eec
24088_7_208,NA,decidua,2da80546-d0e0-4157-a9ba-c1c1d87f2e2e
24087_7_70,T cell,decidua,8c450a6f-5ad2-4d2a-98c6-39f5fa498f14
24087_2_241,NA,decidua,d177f0e7-0a6b-4423-83bf-75382a152483
24087_4_14,T cell,decidua,1c1b6343-0e18-4196-b0d6-4e0db4f5fa64
24087_2_151,decidual macrophage (dM1),decidua,4e06c3b1-106d-4666-ad93-f5facdf05757
24087_2_118,T cell,decidua,51139ce1-d395-4706-a25a-d2baa9a72065
24087_7_210,NA,decidua,01b16f16-f069-46b6-bb31-7e68f503f548
23728_4_53,decidual macrophage (dM2),decidua,f99c11cc-80a0-4cd8-86b1-744e4c7ed669
24087_5_28,NA,decidua,eb7ab6e2-1639-4c2a-9372-8683ddac2654
24087_3_218,decidual natural killer cell (dNK2),decidua,dc8d0f1d-f2a1-4138-91de-b41c0a424029
23728_5_70,decidual stromal cell (dS1),decidua,91a7ace6-b0a5-4c1e-80a0-57292c6c2b80
23728_8_69,T cell,decidua,b2b364de-b94f-4ce9-95d6-4f8781a299d2
23728_7_186,NA,decidua,eab4b763-5f19-48d0-9de4-b3593c69844d
24087_7_235,NA,decidua,1a59e06a-c89a-41ba-8e8a-1ef64dc08685
24087_6_230,NA,decidua,2957d9a1-7148-4601-b77b-7042151ffa0c
24088_4_206,decidual stromal cell (dS1),decidua,b7ef7de8-8485-4e17-bcf6-b4d75f62edf0
24087_6_299,NA,decidua,1c4cadf2-1adf-4a77-b5b2-42b9c6e0e776
23728_8_16,T cell,decidua,157e9dab-d813-4aee-93e0-79a8409238c7
24087_8_134,T cell,decidua,9891783b-f0d6-4c66-997a-d2a5d8f434ee
24087_1_282,glandular epithelial cell (Epi2),decidua,7d8a5f20-ce8a-4f7e-ae75-3777f7c1f618
24087_7_15,T cell,decidua,7471801b-f343-48aa-8846-c0b8fd7e4ab0
24087_6_347,syncytiotrophoblast cell (SCT),decidua,55fd34c0-8237-44f4-a5ce-97c78cb36a7a
24087_5_321,NA,decidua,45934aec-e25e-43d2-9c96-5f57f66ab701
24087_7_330,NA,decidua,3ed4637a-fca0-497a-aba7-8e19e86f3459
24087_2_35,T cell,decidua,bc02ddbd-fe0e-4915-88af-40c6f27f5e23
24087_3_375,decidual stromal cell (dS3),decidua,b2fd5133-1c66-4420-b9fb-5c146db4a71e
24087_8_12,T cell,decidua,12977f12-79a8-4746-a08b-77cf6a58e7c3
24087_4_195,NA,decidua,662eb402-6162-43d8-91bb-0c2c4a296ef9
23728_8_188,NA,decidua,0f3c8253-9dcb-4667-9443-831dad82e397
24087_2_156,T cell,decidua,87a56156-a5f8-4eef-9f1e-f3e34270cede
24087_5_151,decidual macrophage (dM2),decidua,9a3474ff-de2c-4e59-ba26-828974dd1133
24087_3_362,conventional dendritic cell (DC1),decidua,c384deda-4b47-4fb7-bd73-d0ac9c0015fb
23728_8_180,NA,decidua,f19089e0-1ed4-49ce-8020-d933cb9686e5
24087_2_135,T cell,decidua,5377a2e3-200c-4feb-a527-0be1727fc84f
24087_6_70,T cell,decidua,fa88c210-5302-486b-83dc-7b4dc939a596
23728_7_4,NA,decidua,b5601961-2d6f-4ddf-8901-bf5446da27ac
24088_8_243,decidual natural killer cell (dNK2),decidua,775ce8a9-41c7-4f4d-8e34-6c6c7efec5f4
24087_3_3,decidual macrophage (dM1),decidua,84a0a9aa-9239-4dfd-85d0-2a8068d32b82
23728_7_374,NA,decidua,28eeacf7-e1f1-4a85-bad9-d0104f5d7544
23728_6_71,decidual macrophage (dM1),decidua,2966c24f-cd18-4eea-872d-4890af11cce6
23728_4_205,NA,decidua,4a1be392-aff8-4154-9b9a-aa32a126bd85
23728_7_283,decidual stromal cell (dS1),decidua,99ed02a2-4846-477c-bd89-7a3ea817b7c3
23728_5_272,decidual natural killer cell (dNK3),decidua,c33a9350-4ab9-4139-8979-8c2ad2e44d2b
23728_5_33,decidual macrophage (dM1),decidua,45e4fdbd-7a83-47e9-98aa-24ba0c3a3f97
24087_4_83,T cell,decidua,723c6caa-4bed-4f06-b828-84170e3a197b
24087_7_297,decidual stromal cell (dS1),decidua,fd734259-9315-4845-a8ed-6bd410059cbd
23728_5_284,NA,decidua,7bf2d61d-12fc-4d35-ba5c-591c5927090d
24087_2_84,T cell,decidua,4f4b8e28-55cf-405c-85be-0269be33bed5
23728_5_343,NA,decidua,b7d8414a-8f5d-42e9-97c8-91940fdde120
24087_2_372,maternal endothelial cell (Endo m),decidua,7b692a67-9e2d-4cc3-9eec-f179285ed4f8
23728_8_366,NA,decidua,1a0f7167-efb7-4ec5-8147-1fee7ba1da23
24087_5_3,decidual macrophage (dM2),decidua,0680574d-f023-4fc4-994e-971373bceac0
24088_8_290,decidual natural killer cell (dNK3),decidua,7c8c5e8b-d7e2-48f3-b555-333c7bce45cb
23728_8_306,NA,decidua,db513d8e-abad-4531-8814-f2c02916cc8b
24087_1_304,maternal endothelial cell (Endo m),decidua,e33bd98a-d811-4468-b5a1-2c00bafa4eaf
24087_2_80,decidual macrophage (dM1),decidua,1ace3c79-e765-44d9-9f69-41d08f82704a
24087_2_9,decidual macrophage (dM1),decidua,5cec8a14-04be-4d9e-bfea-62986c9f377a
23728_5_337,NA,decidua,fba2cd24-ce6f-4186-bc5d-bb7039d62cc0
24087_5_224,decidual natural killer cell (dNK2),decidua,d001724a-b9a0-4590-92bb-0c328463410b
23728_5_150,decidual macrophage (dM1),decidua,673479e8-593f-4293-9490-c8234e759b46
23728_3_326,decidual stromal cell (dS1),decidua,445334b3-ca15-42f2-aa53-cb817d91adb8
24087_7_90,T cell,decidua,55704842-7152-4893-9150-88f5fde5f6ba
24087_4_175,decidual macrophage (dM1),decidua,4d56d7c7-c426-4d23-83f8-dbf6f77522b2
24087_1_116,NA,decidua,2c685b76-8aa0-4533-8ed8-60ec937680e1
23728_4_277,NA,decidua,6d9b0fe8-56bd-4ae0-af8b-3e8379d9b809
23728_5_242,NA,decidua,4b900f8c-c843-48b5-bada-db2a950426b4
24088_7_24,decidual macrophage (dM2),decidua,10a13e27-e23b-4bad-b022-742520e3838f
24087_7_228,NA,decidua,cb720d5a-4890-4448-8c28-4668515e6b9b
24087_2_369,maternal endothelial cell (Endo m),decidua,da4fe700-5150-4996-9c66-998250449288
24087_2_351,decidual stromal cell (dS2),decidua,742796a0-fb5c-4594-a733-7d156e6a3f49
24088_7_298,NA,decidua,8f059102-0424-4673-a54d-f282bc27bf70
24087_4_290,decidual natural killer cell (dNK1),decidua,430f9ccc-6492-4064-8f07-4ab88b74f252
24087_8_60,T cell,decidua,eeee7be7-9611-43f7-b3f1-1f2d1d09f020
24087_6_192,NA,decidua,b85c2a21-c3d3-4f8a-b00f-d0566445b070
23728_6_129,decidual macrophage (dM1),decidua,ed08a6f5-6794-4d91-b553-52dbf6bdddaa
23728_4_247,decidual natural killer cell (dNK1),decidua,69e142ff-ea1b-4191-99b1-facb0a75687a
24088_7_379,placental extravillous trophoblast cell (EVT),decidua,f630e81f-8ad9-4888-9a8c-c9fc29396611
23728_6_78,decidual macrophage (dM1),decidua,faf54803-9037-4a82-8905-181d67f87049
24087_7_192,NA,decidua,a28cf932-3ac7-4b2d-a844-d552216c9cfe
23728_7_220,decidual natural killer cell (dNK2),decidua,4f649be9-1201-4157-b6a6-5487a847976f
24088_7_199,decidual natural killer cell (dNK2),decidua,a640e4f4-909d-42bc-adb7-e9c319149089
24087_6_195,NA,decidua,23712cbc-697b-4a62-8c87-465ab15732ef
24087_8_243,decidual natural killer cell (dNK2),decidua,c888f5e0-c588-4262-9989-d835218aff57
24088_7_279,NA,decidua,bf55420c-08c4-48d0-97e3-943dff831a44
23728_8_185,T cell,decidua,522ff63b-6583-4ae0-b692-d27432c02fe1
24087_5_70,T cell,decidua,b7e8ce4a-2f86-4492-b3c3-0f0c776044fa
24087_6_363,decidual stromal cell (dS3),decidua,fe367097-0464-4a8f-bdf9-7a3fa1471cd3
24087_4_351,NA,decidua,e68308d7-4fcd-4f80-ae46-8c4a934bb6a0
23728_6_310,decidual natural killer cell (dNK3),decidua,c09cc9bb-f6df-4d1c-90d9-121623b62e71
23728_8_245,decidual natural killer cell (dNK2),decidua,b5429d44-0a8a-4670-8461-e4fda473d0ac
23728_4_342,NA,decidua,f16edebb-44a5-4de5-8f22-a823adc1d60a
24088_7_21,T cell,decidua,116c436e-8fd2-44dc-9b20-5da6c4143ed6
24087_1_17,T cell,decidua,90f61467-ce7b-4c9d-91d8-5b93308b0fd1
24087_2_224,villous cytotrophoblast (VCT),decidua,d6d9bf05-df94-4d7b-8b8a-1dea8d964d65
23728_6_131,T cell,decidua,af67ac97-4790-4181-a98e-349f02ec154d
23728_8_260,NA,decidua,d9e93c31-964f-49b9-9552-612a5cab4848
23728_5_162,NA,decidua,ed3db4cb-5936-4a6d-acc4-112bf82d6e83
24088_4_346,decidual perivascular cell (dP2),decidua,3cbd4c6a-69e7-424c-ae44-2ad86377873a
23728_6_122,decidual macrophage (dM1),decidua,cc8064a2-2e7d-422b-a88d-c7c48ad34591
24088_8_194,decidual natural killer cell (dNK1),decidua,9dc796b8-eef6-4189-bc45-fff5f4a89b9b
24087_2_207,NA,decidua,29e7f543-178c-4e16-9ea9-1fbb6b4e88b4
24087_2_228,decidual perivascular cell (dP1),decidua,723521cc-d2af-4285-8654-77afa00aa73d
24087_1_323,decidual stromal cell (dS2),decidua,2dec304e-dd90-48a2-a242-e3b046043d1c
23728_6_119,decidual macrophage (dM1),decidua,f02d1ee7-e587-4343-9af7-0625d4dca5e1
24087_8_228,NA,decidua,e62ea234-2353-4a5d-8678-5af4eb0dfd60
24088_8_115,T cell,decidua,c2535da6-f183-47ca-a523-1670bc3cb302
24087_7_172,decidual macrophage (dM2),decidua,7c3f4f68-30a1-4684-bf7e-09fdae2d39bb
23728_4_210,NA,decidua,0bcd53a9-0a23-4e6d-9b39-0e1d07fae360
24087_1_67,T cell,decidua,94dc77ed-2ce9-4ba0-8c91-0518edf66060
24088_8_136,T cell,decidua,9eda450a-82c5-42ab-8dff-d4743695e934
24087_5_275,NA,decidua,70674800-9001-4314-a141-82b0741b811f
24087_5_183,innate lymphoid cell (ILC3),decidua,91846763-6dc8-447e-af79-08fc4ec58f02
24087_2_359,NA,decidua,52cbcbc2-5836-4af7-bfe4-313521b565bb
24087_1_316,NA,decidua,763b81f8-9450-45c3-a9f5-c0feb6774024
23728_4_81,decidual macrophage (dM1),decidua,b8456af6-2c2d-4541-b524-cf68ff3022e4
24087_7_32,decidual macrophage (dM2),decidua,68cc1599-36c2-49d5-a672-72e2fbe3c0fa
23728_3_20,NA,decidua,bcb61b89-5f05-4907-bafc-d9970414cf00
23728_5_171,NA,decidua,0a8cd834-43ae-432e-af4a-9412fac58ea5
23728_8_34,decidual macrophage (dM1),decidua,e71f7182-f0ac-486a-adfe-124e23e800f5
24088_4_292,decidual stromal cell (dS2),decidua,1b0338cb-f26f-4321-8739-5d2a2c1e0641
24087_1_144,decidual macrophage (dM1),decidua,f1cd93c0-ee78-4eb7-9c33-8297e1b6d28d
24087_3_12,T cell,decidua,2cc98e26-87a0-49cf-811d-ddd87d2a9753
24087_8_364,NA,decidua,285fe507-9429-4a90-b076-eb9c6a8426bb
23728_8_145,decidual macrophage (dM1),decidua,42ca5212-1af2-4277-a24b-5e0c85004161
24087_4_318,NA,decidua,1a804d2a-1ef7-4a1b-87db-4de741510c78
23728_7_334,NA,decidua,6bb311f9-0e83-4787-b7bb-2d0fef941c9e
24088_7_243,proliferating decidual natural killer cell (dNK p),decidua,4a987f0a-2076-4b41-894e-59c4ef5a4c52
24087_5_89,T cell,decidua,510bacfc-35c8-4dd2-9f91-3a59e1fe7050
23728_7_131,T cell,decidua,a0174401-4ad0-41c8-874b-fe4304296701
24087_7_196,NA,decidua,b7e28cd4-54bd-41b2-bb0d-4db9556d64fa
23728_6_86,T cell,decidua,1e1693b6-4ca7-4e52-a35a-4ad309f0c5f7
24088_8_288,decidual natural killer cell (dNK3),decidua,19d29330-a7a8-4298-bc98-f4631858db8d
23728_6_56,Hofbauer cell (HB),decidua,1929d413-7535-4ee9-87ed-76e8c0801cfb
23728_3_183,T cell,decidua,6e1fbad6-e102-4c18-9216-cfa9eb8aae47
24087_8_251,maternal endothelial cell (Endo m),decidua,69138d36-de7c-41f0-b702-b883aa1f8508
24087_4_338,T cell,decidua,6365b536-83fc-46ad-9f15-2d1a86be50ab
23728_8_276,NA,decidua,c60e1292-c272-442e-9b6c-27b9cbe11517
24087_4_11,decidual macrophage (dM1),decidua,528efa5c-986e-4150-8021-8fba09237a5e
24087_7_240,NA,decidua,06fd6e70-c48b-42f3-9305-c9b93da63d7e
24087_5_325,NA,decidua,e7da650b-89b6-42d3-adf1-4518c46ac87a
24087_4_160,T cell,decidua,37e964d7-0f7f-40ee-947b-d060ff7052ba
23728_6_74,proliferating decidual natural killer cell (dNK p),decidua,c3fffb79-bd7d-4db6-88d7-b016b891fa2a
23728_3_50,decidual macrophage (dM1),decidua,d5b96d57-6188-4d3c-8be0-16148b942443
23728_6_94,T cell,decidua,dfe9e510-f5a1-4fd6-8125-4a768f86f40f
24087_5_8,decidual macrophage (dM2),decidua,11795ad2-1b42-4ee2-b035-03295253ce5e
24087_2_82,decidual macrophage (dM1),decidua,3d4a5ce8-fcf1-48cf-a556-7c625964bcbf
24087_1_338,NA,decidua,fede16c3-eecd-493a-bce9-2f2913ce2afa
23728_5_132,T cell,decidua,46025fb7-0bab-444a-a698-e3136e53a083
24087_5_185,T cell,decidua,1de8e722-9992-42c7-b504-bbf7cebce025
23728_3_141,T cell,decidua,ca4e1843-7958-4afb-bd69-200483ede6ed
24087_7_378,placental extravillous trophoblast cell (EVT),decidua,7ea6bd48-a2dd-49de-90f0-45e24b6c36ce
23728_8_106,decidual macrophage (dM1),decidua,c37745a0-a3d1-466a-b790-9d0cd19856b3
24087_7_188,decidual macrophage (dM2),decidua,4f60b4af-c39a-49f5-b07f-46330b7ddfb0
23728_6_33,decidual macrophage (dM1),decidua,5ad0a838-123c-44d4-93db-39a28b42ef51
24087_3_153,NA,decidua,ff542b0e-b43d-4fb6-94c2-3d1e2be6d894
23728_5_63,T cell,decidua,341baef0-86e7-43cc-bec4-56021415aa27
23728_7_109,T cell,decidua,41cef215-2bfe-49c9-a5d4-33934b37570a
24087_1_118,T cell,decidua,09c6a0e3-bb5b-4c68-b370-c73703c03458
24087_8_249,maternal endothelial cell (Endo m),decidua,ca7eb4c4-ab76-404c-b21c-c118e281bb89
24087_4_147,decidual macrophage (dM1),decidua,a283bd30-c4fa-4236-8f88-11be01c0795c
24087_8_333,innate lymphoid cell (ILC3),decidua,a21518b7-74f4-4611-a0cc-8b5e0b7d9ee5
23728_3_158,NA,decidua,1bdec2e5-bfe4-4fa0-bf0c-a0b9397135c7
24087_7_53,decidual macrophage (dM2),decidua,5173d48a-0706-4821-81b6-9e8befff11e7
24088_8_285,decidual natural killer cell (dNK3),decidua,776f4673-21b6-4319-a5a7-8d4b773cd63c
24087_3_87,T cell,decidua,bc69d344-396d-44ff-b268-d0e35262d081
