cell_suspension.biomaterial_core.biomaterial_id,cell_suspension.provenance.document_id,annotated_cell_identity.text,annotated_cell_identity.ontology,annotated_cell_identity.ontology_label
24088_3_12,ca5d927e-2f9d-49e0-8fd8-665b1d0f3e34,monocyte,CL:0000576,monocyte
24088_3_210,dec12779-9ce2-44e3-b985-9a167d2fc252,T cell,CL:0000084,T cell
24088_6_97,30d6a680-c10f-460a-ad50-62b8d9479eec,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_3_335,98600681-ea0f-475a-b3e9-3c5946102f79,T cell,CL:0000084,T cell
24088_5_32,7316c355-5d95-4fc6-b98e-3768a34adc96,T cell,CL:0000084,T cell
24088_4_19,e5fe1f1a-592c-43f8-996e-62f757eaab6a,T cell,CL:0000084,T cell
24088_4_51,042065ed-1816-4b61-ba29-7b162ec572d0,T cell,CL:0000084,T cell
24088_5_332,42651029-c197-4dab-bdcb-2460279300a4,T cell,CL:0000084,T cell
24088_6_224,e92e52a5-478b-4d99-a7c6-2328aa86e223,T cell,CL:0000084,T cell
24088_5_96,456f504b-facc-4a11-a9f4-13e8ef069028,T cell,CL:0000084,T cell
24088_4_143,30e61795-8b08-4589-ad68-9196f55de790,CD16- natural killer cell,CL:0000938,"CD16-negative, CD56-bright natural killer cell"
24088_3_73,2779182e-e77f-45d8-a2b2-c95b0b11b335,T cell,CL:0000084,T cell
24088_5_237,c9bee217-2869-4d2f-97df-6820b6b8dff5,monocyte,CL:0000576,monocyte
24088_3_152,22460639-7aac-4ac5-b266-ab76265f0ba5,T cell,CL:0000084,T cell
24088_6_349,40bc0f2d-60b2-4857-b8a3-a909811d2439,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell
24088_5_170,07e2d1d9-4fec-47a0-bdb7-35f3cc236932,T cell,CL:0000084,T cell
24088_3_115,4bd9a30a-ea1c-4d4e-93fd-dd0bf0d166cb,monocyte,CL:0000576,monocyte
24088_5_369,db75593d-02e7-4677-963b-57522e3df1ef,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_3_350,ec305b95-bca9-4504-a5e2-5ebf1c4133b1,NA,NA,NA
24088_3_306,378ef23c-062b-45c2-954a-4fe88fa7cc05,T cell,CL:0000084,T cell
24088_5_353,bf1289de-52df-40d8-b805-409115a391d9,T cell,CL:0000084,T cell
24088_5_380,762ff9ba-7366-48fb-a760-25c67884995c,T cell,CL:0000084,T cell
24088_5_56,a4c4c103-bb82-4929-a53b-276c6520789f,T cell,CL:0000084,T cell
24088_3_142,f6938711-0757-482d-a11e-8ef3e6e46300,monocyte,CL:0000576,monocyte
24088_3_141,08e58d73-3c4d-4f4e-b9a5-2bd4e2d686a9,monocyte,CL:0000576,monocyte
24088_4_172,1029f992-ae57-4132-8644-2c01d4a2e8ff,T cell,CL:0000084,T cell
24088_6_112,13d2feb9-9910-42fd-bec0-26799a0b4a48,monocyte,CL:0000576,monocyte
24088_3_192,4aa56e79-1d6f-45c1-941f-882d6f2e5832,T cell,CL:0000084,T cell
24088_4_118,66562a97-92b7-447b-97db-d523bfa6b87b,T cell,CL:0000084,T cell
24088_5_78,be5cc8f6-59ba-47db-9fbb-a20c91a32fbd,T cell,CL:0000084,T cell
24088_6_7,07d66e3c-2c8b-4b51-93c4-662699378d67,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_3_232,bb0a4f9f-ec1c-4e9e-a4e1-0314d3dec987,T cell,CL:0000084,T cell
24088_5_294,e1d6a6ba-a4c0-40f8-a5b8-dbea6404e1c3,monocyte,CL:0000576,monocyte
24088_5_304,a143d887-26bf-469c-8a1a-07fb4b6c680f,T cell,CL:0000084,T cell
24088_5_338,3f8b4f89-9e16-478a-ab42-74e1dbaeced5,T cell,CL:0000084,T cell
24088_3_198,75266367-0fa2-44ec-9c0f-db14bbebd420,T cell,CL:0000084,T cell
24088_6_203,ee33809f-e7c2-43e7-8a04-61656f64bd3f,monocyte,CL:0000576,monocyte
24088_6_137,29783d41-9665-4705-b922-e7ddba8b1752,monocyte,CL:0000576,monocyte
24088_6_175,37bd6218-a520-425a-a8bd-504272e1eebd,T cell,CL:0000084,T cell
24088_5_64,ffc5f762-0b20-43ee-a26f-c1fcbeca3296,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_4_145,305005ed-8870-4379-956e-aabc9a700e8a,CD16- natural killer cell,CL:0000938,"CD16-negative, CD56-bright natural killer cell"
24088_5_330,efb708bc-fec3-4d61-8073-00927203389d,T cell,CL:0000084,T cell
24088_3_179,042c36b0-037a-4999-99b2-1f8f99a14c8e,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell
24088_5_251,0a767cdc-d1c0-4987-8696-bc2df402d798,T cell,CL:0000084,T cell
24088_6_294,f838cb2b-a560-4402-8893-0f5c6d2455a5,T cell,CL:0000084,T cell
24088_5_296,1ae0c549-34e2-4125-a6be-bb34494ecdc6,monocyte,CL:0000576,monocyte
24088_6_335,62bf6436-8813-4ee6-a8be-a3fed1e19cfe,T cell,CL:0000084,T cell
24088_5_26,0228935e-1856-472a-b912-a6bb845a5bf5,T cell,CL:0000084,T cell
24088_5_303,2570bf4c-751c-404d-86dc-5ff05a7ff87f,T cell,CL:0000084,T cell
24088_4_106,cbf1251a-aad7-4379-888e-5d3c9a55a2fe,NA,NA,NA
24088_4_88,9900b143-6059-4e3d-baa1-72537960eac2,T cell,CL:0000084,T cell
24088_6_109,26b622fc-ecbf-40f1-a8eb-dd2cc77a5f13,monocyte,CL:0000576,monocyte
24088_3_9,7a131586-7842-465b-bc3d-6b02b37698c9,T cell,CL:0000084,T cell
24088_5_235,4a0ed6b3-b6db-4d74-a9eb-2f47fd45196b,T cell,CL:0000084,T cell
24088_5_83,91eb6324-6f9d-4707-9caa-b59c73d67578,T cell,CL:0000084,T cell
24088_3_269,15c184b9-03af-4d64-8a78-cc3032690cb9,NA,NA,NA
24088_5_299,2fea98d5-920f-441b-8ed8-5d2927bd3162,T cell,CL:0000084,T cell
24088_6_241,efd0fbe6-f303-48b6-877b-1d6d8f8c2384,T cell,CL:0000084,T cell
24088_3_228,d57a2e6c-4f74-42e2-940f-1aa05f46d501,T cell,CL:0000084,T cell
24088_3_166,37bcd929-bcb9-4a49-8f63-b3389e7c1575,monocyte,CL:0000576,monocyte
24088_3_235,0582ff5e-61ed-4de3-9f71-9d4f1a55c9ce,T cell,CL:0000084,T cell
24088_5_17,9c4a903f-8900-4c10-8d25-cdf9181c879f,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_4_63,1d69bb7e-3dd2-4cda-b4ea-7208b120527f,T cell,CL:0000084,T cell
24088_5_98,6a4c75df-25a8-4a79-afa7-5e283e0e63ba,T cell,CL:0000084,T cell
24088_6_341,7ac9b443-bc1b-4f40-acc4-10910ed5e558,T cell,CL:0000084,T cell
24088_4_17,64da7873-9e8f-4b9e-8f36-5382c8bd5cfc,T cell,CL:0000084,T cell
24088_6_220,cf366023-80ac-4d37-a84e-f662f7c929a8,T cell,CL:0000084,T cell
24088_5_52,56bfc558-5550-4ed0-b03f-f16148ff7b0d,T cell,CL:0000084,T cell
24088_5_63,d2e0aa5c-6a13-495a-bec1-561b546584a1,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_5_275,6c9dd558-1fd4-4b47-aac0-b8ff747c59ff,T cell,CL:0000084,T cell
24088_6_84,f2dec4d0-35f5-4faf-a181-249f7cc5374c,monocyte,CL:0000576,monocyte
24088_3_10,eaade371-5d37-4892-847e-1a3280bf0782,T cell,CL:0000084,T cell
24088_3_341,7cd9ec7b-7f26-4c87-a20d-516b25c36c93,T cell,CL:0000084,T cell
24088_3_209,d837ee4d-18b0-4067-a11b-c59dce310f96,T cell,CL:0000084,T cell
24088_5_66,53c3a407-aa96-4f70-b841-2beb933270a5,T cell,CL:0000084,T cell
24088_6_27,0887561a-81ae-4dc6-b8e7-9340d71d9d0a,T cell,CL:0000084,T cell
24088_5_282,6cc66eae-f96c-4f9e-9253-183e56199268,T cell,CL:0000084,T cell
24088_4_155,2601e4bf-ed28-4e98-9dbf-6859ce195048,T cell,CL:0000084,T cell
24088_4_171,7120e9cc-9388-4e08-830c-027fbb5df690,T cell,CL:0000084,T cell
24088_3_16,cd074861-489e-4866-a432-37a966faeffd,monocyte,CL:0000576,monocyte
24088_5_238,4dbb2316-a113-47ef-bcec-99ca6340cf3e,monocyte,CL:0000576,monocyte
24088_4_127,3bc70083-478c-4651-bc31-cf1250b7b2f4,CD16- natural killer cell,CL:0000938,"CD16-negative, CD56-bright natural killer cell"
24088_6_32,c4581a0f-48d1-4c6a-9c39-34efcebd3a09,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_3_282,e434a6ec-f260-4234-8d60-a47700881e16,T cell,CL:0000084,T cell
24088_3_262,3f45152d-c819-47aa-96ab-dcc989ac9a72,monocyte,CL:0000576,monocyte
24088_5_311,f0af5e57-340a-424d-9df2-ec50f5184f54,monocyte,CL:0000576,monocyte
24088_3_308,9dfe2058-b1dc-40e1-9d32-01e5a26c84c4,T cell,CL:0000084,T cell
24088_6_379,550fe970-8704-4466-83e3-63935097bd34,T cell,CL:0000084,T cell
24088_5_115,c13f2061-0886-4f2f-b61f-882d463c82f8,granulocyte,CL:0000094,granulocyte
24088_5_264,31ca7279-84c4-4d69-850a-8cff8a7a9671,monocyte,CL:0000576,monocyte
24088_3_243,57b0c6c4-7d01-47f3-9c8d-2b402f17c395,T cell,CL:0000084,T cell
24088_3_15,b4e442b2-50a0-48cc-ae5b-cea602c68506,monocyte,CL:0000576,monocyte
24088_6_118,c615f91f-d56c-46bb-99b6-af5ea8b18d64,monocyte,CL:0000576,monocyte
24088_5_114,cf1aaa5b-aab6-449b-bd28-2cdf55742b2e,T cell,CL:0000084,T cell
24088_5_88,6f83cfd1-97e5-45fd-8e8b-94438098c14a,plasma cell,CL:0000786,plasma cell
24088_5_359,7939e76e-bcc6-4169-acc7-f70b677c090c,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell
24088_5_112,0489acaf-cf16-4438-b1ab-ebbf066d13ff,NA,NA,NA
24088_5_11,1170f6fc-b339-483a-9dfc-fbdb9e4c6f94,T cell,CL:0000084,T cell
24088_5_368,29b05bd1-101d-4cd1-9097-c3304cc0c281,monocyte,CL:0000576,monocyte
24088_5_272,e54799a2-8de8-42ee-b127-68c0a0f555c3,monocyte,CL:0000576,monocyte
24088_3_297,9ec22e1b-d142-42c6-8662-2a6c493d87f9,T cell,CL:0000084,T cell
24088_3_321,e076841f-211f-4b95-af08-9beb818633ae,T cell,CL:0000084,T cell
24088_4_158,285984a0-002c-4e20-a613-ece4489a20a6,T cell,CL:0000084,T cell
24088_3_174,022e3fb1-99e1-49a3-9be9-6e70dbe4bb0e,T cell,CL:0000084,T cell
24088_5_198,b0913935-f534-434c-90e4-6ad6d55318e4,monocyte,CL:0000576,monocyte
24088_3_266,9f50e585-992d-437d-94e2-e3a15012949e,NA,NA,NA
24088_4_136,8e4594f6-8d69-4ae6-af34-4142fd72ff7d,T cell,CL:0000084,T cell
24088_5_45,765699cc-6ed9-4e2d-b688-6d63970894f9,T cell,CL:0000084,T cell
24088_5_58,264d6253-4b33-443e-bc1f-5373433c9e74,T cell,CL:0000084,T cell
24088_5_71,f0f505bd-e581-4ba7-87c4-cdfd263e548f,T cell,CL:0000084,T cell
24088_3_208,a0acc87b-ce57-46e5-8609-aabdc659ca12,T cell,CL:0000084,T cell
24088_6_186,b1d14e5a-7c05-4ec3-b83f-dd29c3d73485,plasma cell,CL:0000786,plasma cell
24088_5_129,0e4af7cc-115d-4850-a2d2-71d8df1e68b9,T cell,CL:0000084,T cell
24088_5_41,6fec06b0-9bd5-4c66-b3ba-9b3641361a6f,T cell,CL:0000084,T cell
24088_6_279,007a2a62-14e8-4965-b78b-4345658395b4,monocyte,CL:0000576,monocyte
24088_4_101,27452e36-58a3-4a29-9e09-e273b62705d7,granulocyte,CL:0000094,granulocyte
24088_4_24,a813e62e-27f5-4161-851c-2de54b9762f4,T cell,CL:0000084,T cell
24088_3_311,f33a5b7f-c5e8-450e-9588-58360629f57d,T cell,CL:0000084,T cell
24088_3_244,cfbb7b5a-169f-41d9-b252-a7a45b389dac,T cell,CL:0000084,T cell
24088_3_280,7419daea-a5d9-46d4-8c04-628d68d7aa14,villous cytotrophoblast cell,CL:2000060,placental villous trophoblast
24088_6_85,ced704ba-8f43-4680-9360-bb15226e6b5c,monocyte,CL:0000576,monocyte
24088_5_178,caf2502b-753d-4135-bdb9-86931d6a715a,T cell,CL:0000084,T cell
24088_3_249,6463b03a-4e6c-423e-b461-b74ce86cd7b9,T cell,CL:0000084,T cell
24088_5_145,08eaf02a-e2c4-4185-9d3f-671b82adfe97,T cell,CL:0000084,T cell
24088_5_152,1f6f3612-6f1f-409d-b753-cce26a0ab81f,T cell,CL:0000084,T cell
24088_5_82,a3639fc3-9aa0-4449-aaeb-aab04d914c48,proliferating decidual natural killer cell,CL:0002343,decidual natural killer cell
24088_3_212,df6c672a-14d5-4986-987d-caa34537bd6b,T cell,CL:0000084,T cell
24088_3_316,d47d7a98-578e-4d38-9a61-e2fcd6cc865c,T cell,CL:0000084,T cell
24088_5_314,16499cfc-bc61-4771-9b7c-8acf97c42019,monocyte,CL:0000576,monocyte
24088_5_158,abe266d6-fc6e-4032-8948-cc272855bbd2,T cell,CL:0000084,T cell
24088_3_268,0597a0d6-46b4-4471-bd97-31f112cb3a12,T cell,CL:0000084,T cell
24088_6_321,0f83dee9-c5d3-4a0d-a91f-9a8161e4090d,monocyte,CL:0000576,monocyte
24088_5_242,54afa7e6-fdc4-4691-b9fc-797a6ab6b9b6,monocyte,CL:0000576,monocyte
24088_6_213,1563761b-422b-4564-ba16-327bd3c8a604,T cell,CL:0000084,T cell
24088_5_27,15bf5dde-afd8-4549-8ecc-627ee54bedc3,T cell,CL:0000084,T cell
24088_5_174,4d9a81d2-0172-49e9-9529-7824725a9b46,T cell,CL:0000084,T cell
24088_5_121,ab9b579c-ea13-49a0-b302-46f8b1a4a6b6,T cell,CL:0000084,T cell
24088_5_318,66fcc471-98f3-4b65-8c72-68a816b18498,monocyte,CL:0000576,monocyte
24088_3_294,0d474533-c065-4074-a7ed-b65338c63040,NA,NA,NA
24088_5_307,08667ce2-4cce-42ab-babf-79f80749cdde,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_5_147,7e4e0a33-8a1b-4216-8cac-2019f2909608,T cell,CL:0000084,T cell
24088_4_168,71d00070-7765-498b-aa27-ee4d9991dd6e,CD16- natural killer cell,CL:0000938,"CD16-negative, CD56-bright natural killer cell"
24088_5_290,fae7ed68-b62f-4ec2-a09d-59698df1f105,monocyte,CL:0000576,monocyte
24088_3_22,267c563a-f7a0-4a8a-8ede-fe6f100e12bd,monocyte,CL:0000576,monocyte
24088_5_29,9c4a2a4d-4eff-4605-9f56-9fd86808a105,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_5_168,460efc5e-60a1-4dc3-81fd-5c41e989759f,T cell,CL:0000084,T cell
24088_3_48,98a5fd69-af5a-4834-8a95-e431227c3d5f,T cell,CL:0000084,T cell
24088_3_151,55cf2b11-96d4-4d21-b158-96a83c0104c3,T cell,CL:0000084,T cell
24088_5_188,a7a804da-8410-47f6-8bc4-3dc739f8fe50,T cell,CL:0000084,T cell
24088_6_20,7a8f9551-543e-4c17-b8d8-fe635ef27c39,monocyte,CL:0000576,monocyte
24088_4_122,eba152e0-d765-44b8-a759-d81ade30e806,T cell,CL:0000084,T cell
24088_3_320,b91b13a9-267c-4135-8763-dd44d0c3e74d,T cell,CL:0000084,T cell
24088_6_270,53d39560-0052-4ae0-b165-cb719bf26008,T cell,CL:0000084,T cell
24088_6_217,8b3ca0d6-fcf9-4547-84e5-d9b674e0330e,T cell,CL:0000084,T cell
24088_5_69,d4ea4299-6b02-493f-a4ab-732290f73e80,T cell,CL:0000084,T cell
24088_5_313,38ecfb42-81a6-4a7b-8c91-4c5d7bb63be1,monocyte,CL:0000576,monocyte
24088_3_291,9b2a1e42-8349-4d91-949a-bcf65d813d59,T cell,CL:0000084,T cell
24088_5_360,aab7b7bc-c3d7-4a02-bb4c-899ec443a90c,monocyte,CL:0000576,monocyte
24088_4_71,9f2bdd6a-3a6f-4b29-b6d7-096c3c4e85e7,monocyte,CL:0000576,monocyte
24088_6_309,9ff1153c-033d-4e53-b820-86dc90f748ae,T cell,CL:0000084,T cell
24088_6_202,20e8d1d7-b740-4596-8b1f-6524338512c2,monocyte,CL:0000576,monocyte
24088_5_271,058561ef-6408-4dab-bc0f-f675bf82974c,monocyte,CL:0000576,monocyte
24088_3_379,e26926de-4761-4607-9a31-ef17999bd87d,T cell,CL:0000084,T cell
24088_3_333,235e755a-3de2-413e-af53-5c437166f47d,NA,NA,NA
24088_5_260,723e7e1d-8ece-4829-b288-81a896f00e73,T cell,CL:0000084,T cell
24088_3_254,98bf686b-a851-4bcf-abb6-60e6a5214e28,T cell,CL:0000084,T cell
24088_6_350,a8bc13e3-d39a-474f-a4f6-d65cf8842471,T cell,CL:0000084,T cell
24088_6_181,7d44f820-1f5f-472d-b86b-e89e799a8867,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell
24088_5_140,a2c62730-21ec-4dc4-a282-cae89a92a860,CD16- natural killer cell,CL:0000938,"CD16-negative, CD56-bright natural killer cell"
24088_5_49,8d292e39-c820-4250-9a9e-8af6080af97a,T cell,CL:0000084,T cell
24088_6_87,e87f50fe-f55d-4723-bedb-4b2f48bf11a6,monocyte,CL:0000576,monocyte
24088_6_5,3194b6d2-37c9-40d4-b552-b6c8162fcdcb,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_6_232,d5c34020-6f6c-49ff-b3a8-6b84c4ae7c02,monocyte,CL:0000576,monocyte
24088_5_24,796cadfa-841a-4316-8e64-bcb495b92336,T cell,CL:0000084,T cell
24088_5_200,4d5c3675-dc6a-4867-bb56-ffbcd19e3476,monocyte,CL:0000576,monocyte
24088_5_289,f632cf9c-2f44-4e03-9099-5f2f2fd87414,monocyte,CL:0000576,monocyte
24088_4_169,f031ba20-be49-4002-b514-a372c0801960,monocyte,CL:0000576,monocyte
24088_5_347,ff768eaf-5103-4b0a-b5a2-d13e488bd5df,T cell,CL:0000084,T cell
24088_3_130,6e39b021-582f-47c1-ba70-6a0d2f7ad3fc,T cell,CL:0000084,T cell
24088_4_6,3fea4977-1a6d-4465-9a23-1bb1cebe5f44,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_3_337,1771e9fb-bb7f-49aa-af56-a1c6348f6074,T cell,CL:0000084,T cell
24088_3_133,e9beaded-e7c2-4f51-8748-100e603a0949,monocyte,CL:0000576,monocyte
24088_6_29,b7c5192d-8edc-4686-938d-00c2080e0a9e,T cell,CL:0000084,T cell
24088_5_219,1d312eeb-7b85-4783-aa06-9dcd7c04b841,monocyte,CL:0000576,monocyte
24088_5_51,d4dcec5a-ab93-4537-b71b-c5a713bea6d0,T cell,CL:0000084,T cell
24088_4_151,b7029e68-404a-4272-bf25-42f2fff88c57,T cell,CL:0000084,T cell
24088_5_201,808ffbf1-99e6-434e-98a7-dd0d56165eda,monocyte,CL:0000576,monocyte
24088_3_129,c798435a-3ac4-4650-a391-9f4cf8785b1d,T cell,CL:0000084,T cell
24088_5_166,5f654334-6ca2-4642-af77-b6b30b75658b,T cell,CL:0000084,T cell
24088_3_49,efb38f76-3bcb-4535-9e64-04b2a924ba66,T cell,CL:0000084,T cell
24088_6_197,5148edcb-13c3-4a43-bf08-c4517c589f02,T cell,CL:0000084,T cell
24088_6_130,26a9092c-5ed5-43eb-9926-30f4a267005f,T cell,CL:0000084,T cell
24088_3_71,b817dabc-9a31-4d30-902e-a75eeeeda69c,T cell,CL:0000084,T cell
24088_3_170,1c6c92da-62b3-4990-86b9-24425f7eb7c4,T cell,CL:0000084,T cell
24088_6_336,effa7f02-996e-4841-a6df-aadc13adfb10,T cell,CL:0000084,T cell
24088_6_356,77d0e169-dc85-443a-bfef-8f12bdf3c54e,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell
24088_3_231,0c3084be-ad3d-4aee-9f3d-fb3e940891a7,T cell,CL:0000084,T cell
24088_5_245,9da86c14-ade9-45bc-8fe7-658bdb2daea5,monocyte,CL:0000576,monocyte
24088_5_266,676faf9c-a1cb-444f-b578-0615fdf40ebf,monocyte,CL:0000576,monocyte
24088_4_72,c8cbb731-6725-4f44-bd8a-f3491f2256b0,NA,NA,NA
24088_5_92,4e3bb5e9-1cf5-41af-9489-b9010fc078c9,T cell,CL:0000084,T cell
24088_3_226,02e141ad-71a0-4c18-9452-b383fe8004cb,T cell,CL:0000084,T cell
24088_6_304,14b57fac-a898-4155-84c3-10818a7d938b,monocyte,CL:0000576,monocyte
24088_6_194,a077851a-9aa3-474b-aa61-a3c3d016ba8f,T cell,CL:0000084,T cell
24088_3_376,a82ba93a-6684-4fc8-b3d4-7fa12fda705b,T cell,CL:0000084,T cell
24088_3_307,7de64a3f-b759-43b7-a98a-c0b61ee47cd5,T cell,CL:0000084,T cell
24088_5_34,fee9c42e-fc2e-4e29-818d-ed007caaae0d,NA,NA,NA
24088_5_164,c48a64eb-8fea-477b-a5df-c90271a36e74,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_6_261,fd7fde8d-91dc-41bc-bf92-329acd5b0538,T cell,CL:0000084,T cell
24088_3_93,e12f5921-8090-4acd-b588-68b3dcd2627a,monocyte,CL:0000576,monocyte
24088_6_111,1656c595-216a-4648-9e79-a8d08623bf1d,monocyte,CL:0000576,monocyte
24088_4_175,b9e44634-9cd9-4880-a821-2a31b26d216e,T cell,CL:0000084,T cell
24088_5_241,b7192ef2-4c69-41cd-bf15-da54a1ae7387,monocyte,CL:0000576,monocyte
24088_5_130,0f4b4851-7419-42c0-851c-be9960562b4b,T cell,CL:0000084,T cell
24088_6_45,435cbfb5-7ef2-456e-943c-799573197ced,monocyte,CL:0000576,monocyte
24088_3_90,71fe2a15-a5be-438c-b79b-e54d531298c1,monocyte,CL:0000576,monocyte
24088_6_13,839c7177-ce9a-4a0e-8cb2-8ccd19f515b9,monocyte,CL:0000576,monocyte
24088_4_139,388a63f7-eabc-4313-a4ed-15c02a26dfce,T cell,CL:0000084,T cell
24088_4_85,e4f830ed-bbf6-40c7-922b-72fa47ee6aad,T cell,CL:0000084,T cell
24088_6_254,d520957f-f69a-4669-ba1b-ef4af3c9d131,monocyte,CL:0000576,monocyte
24088_3_284,76d05450-9971-411c-9e8b-c3962e1b93c9,T cell,CL:0000084,T cell
24088_3_144,7848592c-546b-42e5-ba69-8d5484792881,T cell,CL:0000084,T cell
24088_6_257,b72d4762-e1b7-439b-ae89-6a623ed12a30,monocyte,CL:0000576,monocyte
24088_6_99,cd0a9ec1-8a1c-42a1-aa34-ecb6b86c3500,T cell,CL:0000084,T cell
24088_3_131,e03cfec6-2592-4b46-ac38-629811b4087f,monocyte,CL:0000576,monocyte
24088_3_30,03908d2a-a750-4031-8b32-c8fcc6f23e02,T cell,CL:0000084,T cell
24088_4_174,2436da86-5eea-4157-85ed-eb3b3ae512ae,CD16- natural killer cell,CL:0000938,"CD16-negative, CD56-bright natural killer cell"
24088_3_68,994d1316-4514-4dde-9e7c-200051f08255,monocyte,CL:0000576,monocyte
24088_3_100,6bad837a-6152-4750-b0ed-119bc93fc575,T cell,CL:0000084,T cell
24088_4_76,708febd1-59be-4205-ae12-59a63a38d966,granulocyte,CL:0000094,granulocyte
24088_6_189,d30fe6b5-1fb9-4130-b0ec-9aea1bcee760,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell
24088_6_69,04c9cf5a-82e5-445e-94f3-066061c2a49a,monocyte,CL:0000576,monocyte
24088_5_53,9e074da0-e32b-45f4-bb49-7ba8020c1fa0,T cell,CL:0000084,T cell
24088_4_67,28af7aad-5833-45e5-8bea-9479aa1e4734,T cell,CL:0000084,T cell
24088_3_319,ff8ca9f3-cf3b-4e64-8f2d-2cb09515da7e,T cell,CL:0000084,T cell
24088_6_14,7ec05b6a-c465-482f-8d64-2e14dfc1234b,monocyte,CL:0000576,monocyte
24088_3_114,a20892b9-b48d-4044-ac89-b45069def84e,monocyte,CL:0000576,monocyte
24088_4_68,ddaf3a99-8fc4-4c7f-902d-ebba68e52436,T cell,CL:0000084,T cell
24088_5_126,dcfa3c96-f66d-4289-8126-d3d8cb363a0f,T cell,CL:0000084,T cell
24088_4_70,7771bddb-7c73-40d4-9683-9649355beab0,T cell,CL:0000084,T cell
24088_3_370,936e735e-e638-4b1e-805e-6a5211bf6675,T cell,CL:0000084,T cell
24088_3_236,4cd1174d-26da-4006-91ae-5a00add3e3e8,T cell,CL:0000084,T cell
24088_5_335,a9888bf1-8e68-42d9-8385-9963cb66c71d,monocyte,CL:0000576,monocyte
24088_3_353,f292aac2-5a21-4489-a43d-b530f0a61247,T cell,CL:0000084,T cell
24088_3_176,a7766c3b-2b2d-4f8d-ac12-76bd58e75b31,T cell,CL:0000084,T cell
24088_5_46,fd6b6b6e-303b-42c2-81cd-d0330aab1459,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_5_248,54c194c6-a878-4e39-b5d1-5e5fe265feca,monocyte,CL:0000576,monocyte
24088_3_139,21cadb52-bd9b-46fd-98f0-856f48e38edd,monocyte,CL:0000576,monocyte
24088_5_297,2a68002d-8312-4e4c-96fe-8d65b00e0460,T cell,CL:0000084,T cell
24088_5_172,d691982d-99cc-4d27-b270-e31e14a1681d,T cell,CL:0000084,T cell
24088_5_239,24646d24-3150-4264-ad1f-f750b8545956,monocyte,CL:0000576,monocyte
24088_6_117,afcff4fb-cd45-4633-b7f0-22641a5998cb,monocyte,CL:0000576,monocyte
24088_3_234,76c6318b-f517-4f4e-a389-e19a969b4c5d,T cell,CL:0000084,T cell
